support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.5019866750987863,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.5088135506525705,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.5415059123381127,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.5846954723324461,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.5974719706365827,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6271037682429538,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6401816449800327,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6466271649250526,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6477785755300943,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6518655215866413,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6534473107132608,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.653926467406664,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6543941942627121,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6545985104427103,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6554068525770982,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6587795370557374,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6637949685474179,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6659514377514554,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6660662219572745,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6670749402501701,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6708414230456472,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6724425071982542,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6750197959673886,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6781093031954047,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6784769908121514,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.695789190022784,0.997943797121316,1.0,0.0020562028786840214,False
